id_inconsistencia	cod_barra	columna	valor	nuevo_valor	estado_revision	departamento	compuesta	compuesta_values	id_usuario
16	762010996901	sexo			0	PIURA	0		 
16	762011402801	sexo			0	TACNA	0		 
16	762010454501	sexo			0	LORETO	0		 
16	762010090701	sexo			0	CAJAMARCA	0		 
16	762010479701	sexo			0	PUNO	0		 
16	762011271701	sexo			0	PIURA	0		 
16	762011755501	sexo			0	ICA	0		 
16	762011664601	sexo			0	JUN�N	0		 
16	762010883701	sexo			0	LAMBAYEQUE	0		 
16	762012246001	sexo			0	LIMA	0		 
16	762011028501	sexo			0	MOQUEGUA	0		 
16	762011896301	sexo			0	�NCASH	0		 
16	762012302901	sexo			0	LIMA	0		 
16	762010703701	sexo			0	MADRE DE DIOS	0		 
16	762012133401	sexo			0	CALLAO	0		 
16	762010098801	sexo			0	CAJAMARCA	0		 
16	762010759901	sexo			0	APUR�MAC	0		 
16	762010541801	sexo			0	PUNO	0		 
16	762011521201	sexo			0	TUMBES	0		 
16	762010836401	sexo			0	AREQUIPA	0		 
16	762011850801	sexo			0	ICA	0		 
16	762012081501	sexo			0	LIMA	0		 
16	762011564901	sexo			0	�NCASH	0		 
16	762011361401	sexo			0	PIURA	0		 
16	762012217601	sexo			0	LIMA	0		 
16	762010471101	sexo			0	LORETO	0		 
16	762011918801	sexo			0	JUN�N	0		 
16	762011282701	sexo			0	PIURA	0		 
16	762011162301	sexo			0	LA LIBERTAD	0		 
16	762011425501	sexo			0	LA LIBERTAD	0		 
16	762010957401	sexo			0	LAMBAYEQUE	0		 
16	762012145801	sexo			0	CALLAO	0		 
16	762010888201	sexo			0	LAMBAYEQUE	0		 
16	762011760701	sexo			0	ICA	0		 
16	762011815101	sexo			0	ICA	0		 
16	762011069701	sexo			0	LAMBAYEQUE	0		 
16	762010014901	sexo			0	LORETO	0		 
16	762012045501	sexo			0	LIMA	0		 
16	762011127301	sexo			0	MOQUEGUA	0		 
16	762010248101	sexo			0	CUSCO	0		 
16	762012292301	sexo			0	LIMA	0		 
16	762011353201	sexo			0	AREQUIPA	0		 
16	762011983701	sexo			0	LIMA	0		 
16	762010234801	sexo			0	CUSCO	0		 
16	762011124001	sexo			0	MOQUEGUA	0		 
16	762012136401	sexo			0	CALLAO	0		 
16	762010740801	sexo			0	AMAZONAS	0		 
16	762011881001	sexo			0	�NCASH	0		 
16	762012013501	sexo			0	LIMA	0		 
16	762010112901	sexo			0	CAJAMARCA	0		 
16	762012051201	sexo			0	LIMA	0		 
16	762010003501	sexo			0	LORETO	0		 
16	762010012601	sexo			0	LORETO	0		 
16	762011857901	sexo			0	ICA	0		 
16	762010982901	sexo			0	AYACUCHO	0		 
16	762011038701	sexo			0	AREQUIPA	0		 
16	762010755701	sexo			0	PUNO	0		 
16	762010745701	sexo			0	AMAZONAS	0		 
16	762011282901	sexo			0	PIURA	0		 
16	762012197201	sexo			0	LIMA	0		 
16	762010920201	sexo			0	LAMBAYEQUE	0		 
16	762011053201	sexo			0	CUSCO	0		 
16	762010040001	sexo			0	PUNO	0		 
16	762011010701	sexo			0	PIURA	0		 
16	762010436001	sexo			0	LORETO	0		 
16	762011949301	sexo			0	HUANCAVELICA	0		 
16	762011513901	sexo			0	TUMBES	0		 
16	762010591801	sexo			0	PUNO	0		 
16	762010640901	sexo			0	CAJAMARCA	0		 
16	762011453901	sexo			0	LA LIBERTAD	0		 
16	762010404801	sexo			0	SAN MART�N	0		 
16	762011521201	sexo			0	TUMBES	0		 
16	762011123601	sexo			0	AREQUIPA	0		 
16	762011028501	sexo			0	MOQUEGUA	0		 
16	762011036101	sexo			0	AREQUIPA	0		 
16	762011213101	sexo			0	AREQUIPA	0		 
16	762011567701	sexo			0	JUN�N	0		 
16	762010179901	sexo			0	CAJAMARCA	0		 
16	762011505501	sexo			0	LA LIBERTAD	0		 
16	762011690001	sexo			0	JUN�N	0		 
16	762010849401	sexo			0	AREQUIPA	0		 
